,LegitCount,MI,SpamCount,Term
11804,1860.0,5.1783601878334435,481.0,subject
41294,657.0,2.38157001996458,253.0,please
43783,778.0,2.223589410958478,210.0,information
16693,133.0,2.101505590160943,278.0,free
28657,633.0,2.0880319078481757,213.0,mail
20914,583.0,2.022394461432039,211.0,http
13895,528.0,1.9252707244210148,205.0,address
32331,430.0,1.697119465961434,186.0,send
21850,283.0,1.6613954491758882,201.0,here
39648,372.0,1.6605448111143422,189.0,list
23049,216.0,1.5902175915806207,199.0,over
28842,343.0,1.5499228277414854,177.0,name
17986,444.0,1.5355571741841183,160.0,call
9676,512.0,1.5079818804053553,145.0,first
3405,398.0,1.488263128316026,160.0,email
7128,369.0,1.4794360729585,163.0,many
18858,262.0,1.4534221570962915,174.0,order
8926,1081.0,1.4418922085358243,15.0,university
14786,484.0,1.418474231582228,136.0,been
21994,144.0,1.4058567392720038,181.0,want
22949,96.0,1.4028609067083495,185.0,receive
7981,1070.0,1.393014576160945,6.0,language
17068,307.0,1.3843359412628036,158.0,most
7959,493.0,1.3628208061212663,126.0,following
2587,437.0,1.354704262693596,134.0,available
2226,148.0,1.3513455039801483,173.0,best
7918,55.0,1.3375222148757124,179.0,money
15890,420.0,1.3233141900717564,132.0,number
29512,207.0,1.3065395586687218,160.0,need
10532,418.0,1.3012790828487482,129.0,work
5085,79.0,1.2764815504435454,169.0,mailing
16963,91.0,1.2617222014054403,166.0,internet
18669,278.0,1.218644719828331,138.0,below
7917,6.0,1.2075633007263669,163.0,remove
28896,275.0,1.1745241519134353,132.0,each
44559,265.0,1.1716499696441358,133.0,phone
39323,245.0,1.1593588673221231,134.0,much
25458,100.0,1.1587785353489617,151.0,every
7097,58.0,1.1557301157737223,154.0,today
19979,217.0,1.1540904933425415,137.0,even
23932,142.0,1.146389215218412,145.0,line
29187,883.0,1.1382270261356604,1.0,linguistics
25976,324.0,1.135616392544709,119.0,where
20612,100.0,1.1226446160788432,146.0,check
9725,176.0,1.117653184941228,137.0,site
1882,63.0,1.1071597725972693,147.0,business
11599,61.0,1.1060932484464356,147.0,days
37666,252.0,1.1040279383423697,125.0,before
38946,288.0,1.0852065298412803,117.0,state
34656,283.0,1.073357417533584,116.0,world
38876,167.0,1.0605405374603007,130.0,message
42344,154.0,1.0565760246838534,131.0,home
40772,295.0,1.0450829798839876,110.0,program
2997,68.0,1.0443332596031571,138.0,offer
2197,361.0,1.0354238335035184,98.0,including
7569,370.0,1.0256499162996986,95.0,does
23997,372.0,1.0213317326010365,94.0,include
29324,251.0,1.020834166505027,113.0,within
37946,340.0,1.006073527279174,97.0,those
16352,250.0,0.9925573768985,109.0,through
19156,313.0,0.9903588666309004,99.0,must
35575,298.0,0.9878349952518458,101.0,sent
30064,237.0,0.9727940542358842,108.0,after
36015,262.0,0.9707313898002936,104.0,special
23925,6.0,0.9703672542349858,131.0,click
38661,236.0,0.9513174408713024,105.0,using
17099,62.0,0.9316314025581366,123.0,service
24694,44.0,0.9292642041158751,124.0,easy
13498,410.0,0.9233318004768588,72.0,contact
28939,258.0,0.9193701059420852,97.0,same
15877,241.0,0.9155224472681596,99.0,being
6243,687.0,0.914126448030376,9.0,english
32562,256.0,0.9038388249272512,95.0,questions
4701,126.0,0.8986285027954612,112.0,right
25358,336.0,0.8971345666377399,81.0,form
25746,13.0,0.8966085445561367,121.0,removed
39435,226.0,0.8936212331124525,98.0,place
28630,195.0,0.8906179031488565,102.0,years
6319,566.0,0.8854441175209085,34.0,research
12643,189.0,0.8848813203847015,102.0,help
39841,51.0,0.8816722750049499,117.0,cost
22311,311.0,0.8761290552120378,82.0,different
32606,134.0,0.8628866668718815,106.0,again
33900,111.0,0.8580094084277516,108.0,back
24390,230.0,0.8569214339623811,92.0,full
11274,142.0,0.8486988511727218,103.0,type
17050,116.0,0.8478210173012329,106.0,great
44208,55.0,0.8474655274212802,112.0,start
1347,257.0,0.8445517736807853,86.0,made
35862,152.0,0.8365870838407201,100.0,thank
1162,355.0,0.8351467784405793,68.0,further
8966,219.0,0.8322010859830304,90.0,date
24589,75.0,0.8311505829856103,108.0,week
7961,124.0,0.8261186677348893,102.0,read
13540,66.0,0.8251593406991017,108.0,ever
25221,365.0,0.8213783571743334,64.0,both
16860,68.0,0.8192213081405193,107.0,reply
19138,101.0,0.8144345804793753,103.0,never
21863,308.0,0.8142772765860726,73.0,interested
18456,90.0,0.8059704566467076,103.0,simply
20203,624.0,0.8049892504812133,1.0,languages
11652,299.0,0.7978221040415379,72.0,used
10830,235.0,0.7947341022133327,82.0,computer
10147,257.0,0.7847516028899246,77.0,were
26568,36.0,0.7789518550629875,104.0,company
31152,349.0,0.7778863424011571,60.0,based
41118,134.0,0.7644112423043281,92.0,addresses
1963,278.0,0.7616432492281906,70.0,part
43430,106.0,0.761509241067517,95.0,wish
8485,84.0,0.7584518809437532,97.0,next
10268,127.0,0.7582062259291966,92.0,city
699,225.0,0.7574964534801565,78.0,above
24349,224.0,0.7564508485851068,78.0,received
34912,236.0,0.7557304880596667,76.0,anyone
22681,451.0,0.7495867773962462,35.0,between
13223,102.0,0.7440279417304406,93.0,making
22406,22.0,0.7438077891533031,100.0,product
34936,218.0,0.7367867052381261,76.0,copy
1571,7.0,0.733272871307542,99.0,thousands
18373,127.0,0.7301287065365722,88.0,software
14714,83.0,0.7290339491373996,93.0,visit
33381,173.0,0.7180606827989419,80.0,without
34599,244.0,0.7179794059078022,69.0,system
40580,96.0,0.7178229559176672,90.0,once
25738,282.0,0.7143457422265631,62.0,interest
22216,114.0,0.7116782752280613,87.0,future
11190,83.0,0.7075606467413458,90.0,simple
41525,21.0,0.7066513870871916,95.0,marketing
39355,77.0,0.7030164257999778,90.0,price
2633,327.0,0.7025574071681785,52.0,possible
33085,348.0,0.7024845692636403,48.0,international
26205,366.0,0.6995583950260904,44.0,paper
22703,537.0,0.699072912380745,3.0,papers
13567,49.0,0.6983950347845037,92.0,credit
13058,10.0,0.6965252489559821,94.0,save
42118,214.0,0.6858449206142536,69.0,note
36085,531.0,0.6838436764786928,0.0,linguistic
38922,103.0,0.6810801371591645,84.0,always
23208,117.0,0.6791545141162566,82.0,really
36125,220.0,0.6789554770651518,67.0,working
24596,108.0,0.6783014142345583,83.0,plus
19283,108.0,0.6783014142345583,83.0,sure
27716,38.0,0.6702444273876529,89.0,orders
3012,50.0,0.6699527789329972,88.0,hours
31473,79.0,0.6687218054975868,85.0,down
13977,141.0,0.6664042361184659,77.0,less
25128,27.0,0.6648740715961735,89.0,online
33109,81.0,0.6631267559543235,84.0,personal
30646,88.0,0.6615609976245295,83.0,card
13166,149.0,0.6602823654574252,75.0,major
19991,95.0,0.6602025424804506,82.0,opportunity
18567,6.0,0.6591984614867445,89.0,income
32726,138.0,0.6566408051196677,76.0,required
20259,23.0,0.6558796493313583,88.0,cash
9465,197.0,0.6545792085054558,67.0,while
5871,68.0,0.653293945442707,84.0,life
31881,219.0,0.651458557147661,63.0,found
3414,29.0,0.6511013977488416,87.0,products
38673,108.0,0.6501425298908468,79.0,better
28792,257.0,0.6477839226111959,56.0,html
11403,36.0,0.6472679172833418,86.0,instructions
31341,227.0,0.6470002875920222,61.0,least
36711,58.0,0.6462225704810879,84.0,lists
20903,58.0,0.6462225704810879,84.0,keep
14439,361.0,0.6460764657829476,36.0,word
26135,15.0,0.6458479773893429,87.0,yourself
6758,84.0,0.6441072985106059,81.0,tell
44149,230.0,0.6437392498591941,60.0,provide
40800,42.0,0.6433161125822352,85.0,month
43107,166.0,0.6428915937905018,70.0,under
1758,26.0,0.642423632709907,86.0,live
38729,279.0,0.6409242623512833,51.0,page
14121,7.0,0.6370276043210383,86.0,hundreds
14331,164.0,0.6340815950328964,69.0,others
34264,15.0,0.6310948968582579,85.0,million
6970,109.0,0.6299587963558758,76.0,believe
3746,124.0,0.6296330331066321,74.0,little
16790,205.0,0.6231912081662427,61.0,several
21131,181.0,0.6177604999122882,64.0,limited
11322,180.0,0.6167187434240429,64.0,experience
19136,183.0,0.6131525347094369,63.0,still
14679,113.0,0.6125577648606486,73.0,real
7827,225.0,0.6121788891003429,56.0,important
31529,112.0,0.6116501269420581,73.0,letter
2384,111.0,0.6107447395042438,73.0,additional
15280,14.0,0.6086933250627644,82.0,market
24238,48.0,0.6034095748084929,79.0,return
170,173.0,0.6027319277887005,63.0,details
4189,327.0,0.5993099916982096,35.0,second
25584,72.0,0.5989710324733318,76.0,amount
1599,88.0,0.5976888717172131,74.0,show
19096,158.0,0.5940857792972198,64.0,looking
20264,204.0,0.5891840535378917,56.0,another
39621,27.0,0.5842138912972407,78.0,success
18855,357.0,0.5837315693937454,26.0,words
6613,140.0,0.582869126855262,65.0,able
40597,265.0,0.5809187795471095,44.0,thanks
7513,158.0,0.5805504326324047,62.0,change
897,18.0,0.5804608702547353,78.0,dollars
477,11.0,0.5784436675591703,78.0,sales
36594,72.0,0.5775489869182205,73.0,programs
8227,318.0,0.5766926279120991,33.0,book
446,115.0,0.5726154052270094,67.0,high
14074,432.0,0.5721160507536304,5.0,conference
31566,262.0,0.5712143445420073,43.0,given
8530,30.0,0.5710570310323001,76.0,everything
37068,311.0,0.5682858336329221,33.0,case
32219,284.0,0.5661469563390165,38.0,text
37907,52.0,0.5626948810727899,73.0,immediately
24479,203.0,0.5619284342998776,52.0,long
5426,49.0,0.5606449603344863,73.0,hour
1682,116.0,0.5596845530749898,65.0,soon
31696,246.0,0.5590241312131887,44.0,since
18317,92.0,0.5587741016084982,68.0,weeks
29335,135.0,0.5574110888143977,62.0,names
6236,11.0,0.5562882667168397,75.0,bulk
16599,50.0,0.5541003886570735,72.0,print
40960,201.0,0.5532141183819828,51.0,area
22116,291.0,0.5503104603671305,34.0,three
19499,15.0,0.5499985805644565,74.0,purchase
44294,192.0,0.5498975166472446,52.0,course
36459,118.0,0.5477504904537336,63.0,complete
44621,402.0,0.5468052164506799,8.0,department
44035,94.0,0.5464849920610877,66.0,follow
40423,84.0,0.5448126113967197,67.0,code
39094,96.0,0.5412601144676797,65.0,someone
31191,345.0,0.5412210664097332,21.0,general
6872,62.0,0.5412146990934197,69.0,offers
75,145.0,0.5402330779328055,58.0,results
8945,130.0,0.5387924199826143,60.0,hard
21182,85.0,0.5386136637028704,66.0,else
12758,74.0,0.5364424532645041,67.0,reports
23386,87.0,0.5333009202521738,65.0,access
15781,60.0,0.5325361588450277,68.0,search
25154,94.0,0.5324642820970296,64.0,until
1750,86.0,0.5324311438463971,65.0,works
36091,100.0,0.5309067840256474,63.0,office
6500,100.0,0.5309067840256474,63.0,going
5505,220.0,0.5293579621169366,44.0,example
20656,127.0,0.5289899399450088,59.0,request
31391,55.0,0.528822243276801,68.0,nothing
11080,105.0,0.5285605677870946,62.0,already
10593,235.0,0.5275438140472828,41.0,either
33136,4.0,0.5258826236684601,71.0,selling
7612,46.0,0.5224851997658612,68.0,services
30263,9.0,0.5189413825073572,70.0,advertising
33353,221.0,0.5178038617829417,42.0,might
17069,58.0,0.5166957501940938,66.0,family
41988,159.0,0.5144610912392166,52.0,level
25181,145.0,0.5132283998425765,54.0,members
34906,138.0,0.5127991814262411,55.0,person
1845,159.0,0.5078043779221822,51.0,fact
11072,10.0,0.5043740088360408,68.0,guarantee
25899,148.0,0.5029081132512055,52.0,four
1451,67.0,0.5023142519584789,63.0,accept
16859,23.0,0.5017339443101078,67.0,anywhere
33544,36.0,0.5015379319986114,66.0,started
20100,19.0,0.4999611168119588,67.0,financial
11545,102.0,0.4979908579118534,58.0,small
20429,12.0,0.4975003290244051,67.0,yours
42382,246.0,0.4970050216149937,34.0,however
26506,230.0,0.4967934549282443,37.0,title
3557,159.0,0.4945242376097052,49.0,account
17514,74.0,0.49391876748248204,61.0,times
3586,46.0,0.4936065239022001,64.0,everyone
24572,55.0,0.4929356997948665,63.0,remember
12502,370.0,0.4888721541455669,4.0,discussion
15064,119.0,0.4868925631499952,54.0,support
44375,69.0,0.4826491870323894,60.0,true
14090,91.0,0.4808239131089642,57.0,anything
10832,199.0,0.4801011389587641,40.0,knowledge
16518,56.0,0.4793727567352648,61.0,bank
42616,34.0,0.4785189677093086,63.0,choose
31646,141.0,0.475501151329528,49.0,short
31515,2.0,0.47419112499537297,64.0,sell
22299,106.0,0.4741653497244868,54.0,done
33688,58.0,0.4737735794571366,60.0,total
36322,17.0,0.4697608246938132,63.0,checks
14,121.0,0.4684500003236174,51.0,ready
42282,266.0,0.4671409459567066,25.0,related
1582,82.0,0.4656824850604824,56.0,potential
15007,203.0,0.4656580145052866,37.0,american
18407,63.0,0.4635173397824697,58.0,report
44615,19.0,0.4632538645592926,62.0,package
4736,129.0,0.4630550744299266,49.0,process
41663,222.0,0.4627277274533361,33.0,field
35618,114.0,0.46144292199209397,51.0,dear
28391,1.0,0.4596065937706747,62.0,amazing
31335,83.0,0.4595809451975515,55.0,response
17032,186.0,0.4590284612939423,39.0,position
19886,24.0,0.4583079326878613,61.0,friends
39370,95.0,0.4567503326646155,53.0,hand
3145,129.0,0.4563177288107244,48.0,open
41853,70.0,0.4551874246935024,56.0,learn
17799,70.0,0.4551874246935024,56.0,doing
24036,114.0,0.4546230079826068,50.0,write
34529,73.0,0.450719121246255,55.0,info
41063,141.0,0.4488114608243252,45.0,telephone
24423,171.0,0.4486598169725504,40.0,group
1695,209.0,0.4475742952245365,33.0,point
33336,84.0,0.4465196950355365,53.0,thought
21840,112.0,0.4458102977173125,49.0,past
42944,83.0,0.4456065283362035,53.0,file
19393,284.0,0.4439584324033475,17.0,john
12930,160.0,0.4429956083787941,41.0,problem
855,45.0,0.4424764240610504,57.0,months
7820,287.0,0.4422426773671698,16.0,data
38272,63.0,0.4422209596645633,55.0,website
32754,278.0,0.4420427265054109,18.0,study
1421,44.0,0.4417570434052966,57.0,sending
28485,139.0,0.4400414130605773,44.0,around
28852,341.0,0.4391538487367877,0.0,theory
42956,324.0,0.4386968322942879,6.0,analysis
40294,237.0,0.4381141722170675,26.0,systems
18138,57.0,0.437327122648632,55.0,away
19382,123.0,0.4366595219543924,46.0,something
30406,22.0,0.4353529026196621,58.0,legal
40838,75.0,0.4313991969860565,52.0,answer
24929,38.0,0.43036158856507534,56.0,allows
3777,136.0,0.43020955082612544,43.0,large
15952,334.0,0.4301389603462965,0.0,syntax
27392,134.0,0.428086420216684,43.0,later
9319,162.0,0.425726580671822,38.0,electronic
12465,206.0,0.4255540235294325,30.0,question
20236,104.0,0.4241993673454276,47.0,direct
13552,172.0,0.424065498625732,36.0,single
4040,219.0,0.4226304101511452,27.0,present
35722,37.0,0.42245918686934414,55.0,ordering
25794,109.0,0.4223852999153501,46.0,along
41006,35.0,0.4211258141562781,55.0,fill
17202,325.0,0.4205125594302903,1.0,speakers
9904,42.0,0.4187331445088927,54.0,exactly
10366,68.0,0.4182083606627817,51.0,thing
39281,29.0,0.417341876953365,55.0,added
21613,147.0,0.4156958005793841,39.0,technology
17212,122.0,0.41546509693146094,43.0,reading
30682,5.0,0.41484279073009056,56.0,millions
40545,232.0,0.4144114435591543,23.0,copies
36538,54.0,0.4135603728406002,52.0,easily
5383,120.0,0.41338245041862215,43.0,included
30186,149.0,0.4113582130085154,38.0,directly
27525,17.0,0.4110146147456745,55.0,receiving
1754,203.0,0.4097826654037903,28.0,whether
6182,28.0,0.4094708324637135,54.0,step
33612,207.0,0.4084146805819757,27.0,current
39563,94.0,0.4075126128292077,46.0,matter
39572,23.0,0.406635010607678,54.0,capital
13526,42.0,0.4043505607330599,52.0,completely
42778,42.0,0.4043505607330599,52.0,charge
33795,103.0,0.4027526654358082,44.0,things
